CustomerID,Monetary,NTransactions,TotItems,cat_0,cat_1,cat_2,UniqueItems,E-Sale
14719,1602.13,231,1032,838,179,15,177,6.9
14720,663.81,37,219,126,72,21,34,4.64
14722,187.92,28,120,97,20,3,28,4.45
14723,1158.3,235,695,543,140,12,193,6.93
14725,718.08,45,593,537,44,12,45,4.79
14727,268.58,10,62,36,17,9,10,2.74
14729,313.49,69,197,153,42,2,69,5.7
14730,2005.06,436,1132,903,186,43,317,7.51
14731,380.02,44,256,232,22,2,38,4.69
14732,2702.49,147,1405,1130,219,56,105,6.04
14733,9585.91,202,3764,1946,1606,212,102,5.97
14735,6065.69,194,2264,1242,906,116,99,6.05
14737,1164.55,17,345,72,243,30,15,3.52
14738,1314.45,54,601,406,188,7,39,4.8
14739,3902.28,60,3820,3326,490,4,47,5.11
14740,1448.21,89,735,562,160,13,85,5.94
14741,1400.34,59,841,651,186,4,35,4.62
14744,1084.98,25,626,583,42,1,20,3.98
14745,1220.26,69,1038,976,58,4,46,5.07
14747,328.2,18,84,30,39,15,18,3.84
14748,1415.75,89,1223,1128,87,8,87,6.0
14752,389.64,5,260,240,20,0,5,2.03
14753,563.15,30,211,140,67,4,30,4.69
14754,638.05,41,486,433,50,3,38,4.61
14755,5010.28,235,2219,1521,615,83,128,6.27
14756,738.96,38,416,324,80,12,38,4.63
14757,420.5,19,160,104,54,2,19,3.92
14758,1484.06,71,419,169,180,70,54,5.27
14759,1625.97,102,569,330,181,58,92,6.09
14760,89.2,5,40,24,16,0,5,2.07
14761,255.9,11,118,84,34,0,11,3.32
14762,300.52,21,341,329,12,0,21,3.88
14764,278.3,6,190,190,0,0,6,2.53
14765,254.11,39,135,99,27,9,38,4.87
14766,2473.37,135,1349,1006,328,15,111,6.22
14768,192.6,5,52,0,52,0,4,1.78
14769,10674.75,1039,7436,6344,921,171,718,8.73
14770,876.42,52,490,380,87,23,49,4.87
14772,139.26,9,82,76,5,1,9,2.55
14775,1011.9,60,1174,1162,12,0,57,5.6
14776,2538.3,117,3134,3134,0,0,44,4.95
14778,730.86,35,306,180,114,12,34,4.73
14779,386.15,41,84,41,32,11,40,4.53
14780,447.68,27,310,274,32,4,26,3.92
14782,200.1,6,114,92,22,0,6,2.51
14784,289.99,15,237,224,12,1,15,1.99
14785,77.4,3,84,84,0,0,2,0.99
14788,679.44,30,421,329,86,6,26,4.09
14789,197.64,6,116,104,12,0,6,2.32
14790,745.06,46,699,661,28,10,30,4.46
14792,6.2,2,2,1,1,0,2,0.9
14793,228.99,14,91,52,39,0,14,3.61
14794,1319.91,80,673,477,174,22,68,5.23
14795,131.45,6,17,0,1,16,6,2.56
14796,8022.49,1115,6025,5560,432,33,403,7.41
14798,173.74,12,150,138,12,0,11,3.05
14799,157.7,13,146,131,3,12,13,3.09
14800,4339.74,378,3655,3320,295,40,246,7.25
14801,193.14,56,175,148,23,4,56,5.17
14803,845.55,44,370,159,193,18,35,4.24
14804,353.27,12,121,76,26,19,12,3.06
14805,554.65,46,115,40,35,40,30,4.38
14806,193.39,11,330,319,10,1,11,2.5
14808,2741.17,222,2147,1960,156,31,176,5.86
14810,2087.88,251,1016,810,202,4,106,6.19
14813,155.43,26,67,49,13,5,25,4.28
14815,778.5,53,744,700,44,0,53,5.33
14816,271.85,4,5,0,2,3,4,1.32
14817,1110.34,63,655,571,80,4,52,3.89
14818,657.8,48,324,242,71,11,41,4.7
14819,272.07,13,109,72,33,4,13,3.33
14820,507.29,29,253,172,71,10,24,4.08
14821,48.8,2,20,12,8,0,2,0.98
14823,321.43,70,88,34,43,11,56,5.33
14824,1127.71,29,525,466,59,0,19,3.96
14825,2226.91,117,991,754,213,24,82,5.89
14828,2139.76,17,2172,2010,98,64,17,3.3
14829,697.55,42,452,379,73,0,39,4.83
14830,197.13,39,169,160,8,1,39,4.82
14834,1720.3,67,734,528,162,44,43,4.98
14836,99.45,5,43,36,7,0,4,1.88
14837,1649.5,108,1436,1318,118,0,96,6.14
14840,62.85,4,31,24,7,0,4,1.7
14841,3295.76,138,1778,1514,208,56,103,6.01
14842,2824.69,145,1166,786,350,30,128,5.04
14844,3189.81,130,1833,1588,211,34,87,5.85
14847,309.4,13,120,86,24,10,13,3.22
14849,7930.54,388,5694,4908,717,69,159,6.58
14850,325.75,21,293,292,0,1,21,3.9
14851,511.35,28,325,270,51,4,28,4.35
14852,2836.69,143,1747,1436,284,27,96,5.88
14853,475.8,9,82,34,12,36,8,2.36
14854,2759.83,126,1832,1387,430,15,110,5.37
14855,645.65,20,267,214,7,46,13,3.11
14856,1311.38,65,714,640,52,22,65,5.33
14857,1173.12,60,464,350,87,27,58,5.38
14859,1353.74,58,671,615,46,10,47,5.09
14860,170.32,11,232,232,0,0,11,3.17
14861,125.79,6,117,102,15,0,6,2.03
14862,841.2,48,772,696,70,6,47,4.98
14863,266.76,11,132,96,36,0,11,3.25
14865,52.2,4,108,108,0,0,4,1.72
14866,14389.9,99,6752,4724,1845,183,30,4.52
14867,710.28,36,328,256,50,22,31,4.35
14868,2953.59,144,1405,1122,262,21,96,5.93
14869,725.7,69,550,477,63,10,66,5.38
14870,327.25,13,119,72,47,0,13,3.46
14871,522.38,92,185,99,86,0,68,5.59
14873,519.68,28,168,92,59,17,28,4.44
14875,1465.32,47,558,344,195,19,46,4.85
14878,1485.54,120,802,647,129,26,62,5.0
14880,691.19,45,372,296,59,17,44,4.91
14881,255.4,17,316,308,8,0,17,3.59
14882,589.7,11,158,32,116,10,6,2.41
14883,761.59,53,790,781,9,0,39,4.95
14885,765.32,15,724,660,64,0,15,3.69
14886,364.8,18,160,124,32,4,18,3.86
14887,1862.0,6,1100,1100,0,0,6,2.53
14888,369.2,20,184,154,30,0,20,4.13
14889,135.9,10,90,78,12,0,10,3.02
14890,125.65,7,51,24,27,0,7,2.67
14891,554.38,33,505,503,2,0,30,4.67
14893,1237.85,73,799,691,94,14,72,5.51
14894,655.75,23,265,164,101,0,23,4.32
14895,11138.71,498,4851,3260,1346,245,273,7.29
14896,468.77,43,279,208,70,1,43,4.98
14897,1366.38,55,468,354,40,74,43,4.65
14898,1303.52,99,1020,931,80,9,86,5.5
14901,1421.29,95,661,495,137,29,73,5.47
14902,332.66,20,218,178,36,4,20,3.85
14903,2810.63,347,1536,1204,297,35,227,7.29
14904,1025.44,69,1985,1981,4,0,66,5.58
14905,616.15,17,287,142,145,0,14,3.46
14907,3501.1,165,1691,1225,430,36,125,6.38
14908,277.8,9,132,108,14,10,9,2.61
14910,434.35,30,238,209,23,6,25,3.94
14911,143825.06,5670,80265,62687,15110,2468,1787,7.84
14912,867.85,27,971,938,25,8,21,3.7
14913,1227.43,87,1743,1678,62,3,76,5.47
14915,307.48,12,112,78,32,2,12,3.08
14916,1268.98,77,1136,1078,53,5,72,5.69
14918,1610.15,45,675,424,233,18,39,4.84
14920,977.77,57,509,406,87,16,57,5.35
14921,1316.07,78,953,816,137,0,78,5.99
14923,749.1,44,418,320,88,10,44,4.98
14924,310.05,10,64,27,34,3,10,1.32
14929,223.88,11,136,124,6,6,11,2.93
14930,2372.86,127,1166,947,139,80,116,6.17
14931,1257.68,41,417,288,118,11,30,2.3
14932,363.53,17,80,36,25,19,17,3.49
14934,1890.94,87,1042,866,141,35,68,5.35
14935,1784.71,10,935,647,288,0,10,3.18
14936,8137.02,364,4085,3211,617,257,210,6.93
14937,1621.88,34,484,108,352,24,33,4.82
14944,5900.25,170,2815,1914,838,63,101,6.14
14946,100.9,3,22,0,22,0,3,1.57
14947,275.82,13,178,156,22,0,13,3.34
14948,1101.97,63,673,528,129,16,56,5.34
14950,371.2,19,136,60,62,14,19,3.94
14951,311.69,20,311,292,16,3,20,3.4
14952,8099.49,138,3355,1986,1190,179,117,6.39
14953,289.82,54,225,198,19,8,54,5.21
14954,336.17,75,127,84,31,12,75,5.66
14957,58.49,12,34,23,11,0,12,3.35
14958,499.68,41,129,74,30,25,33,4.1
14959,695.42,58,494,458,32,4,37,4.9
14960,221.27,23,221,206,14,1,23,3.78
14961,7044.68,312,3708,2766,889,53,193,7.09
14962,126.7,5,44,36,3,5,5,2.17
14963,1487.8,184,1176,1092,63,21,149,6.74
14964,206.21,13,143,131,10,2,13,3.01
14965,599.0,80,365,313,39,13,80,5.84
14966,191.32,35,187,166,21,0,35,4.84
14967,463.8,6,140,48,92,0,6,2.4
14968,147.59,37,127,108,18,1,37,4.74
14970,1592.06,34,250,25,170,55,24,4.2
14971,1116.57,150,644,516,108,20,144,6.68
14972,114.77,18,28,13,9,6,18,3.72
14973,1314.45,32,369,338,16,15,29,1.82
14974,114.39,17,44,29,13,2,17,3.82
14975,279.94,11,380,380,0,0,11,3.24
14976,790.86,72,234,148,71,15,47,5.02
14978,1931.42,213,525,214,209,102,136,6.51
14981,102.12,8,97,97,0,0,8,2.78
14984,213.27,39,60,32,14,14,37,4.59
14985,296.75,82,260,234,25,1,78,5.9
14987,326.4,4,128,0,128,0,2,1.0
14988,334.54,40,141,92,46,3,40,4.91
14995,233.23,60,103,63,37,3,53,5.28
14997,546.2,26,1120,1120,0,0,25,4.28
14998,429.87,72,270,215,48,7,70,5.6
15000,490.52,76,218,137,79,2,76,5.96
15002,1641.76,112,862,593,267,2,93,5.93
15004,1246.32,154,630,477,119,34,154,6.68
15005,6316.57,1096,4247,3670,513,64,360,7.63
15006,502.09,121,302,235,62,5,121,6.35
15007,156.91,12,69,55,13,1,12,3.22
15009,1261.78,178,642,504,129,9,148,6.68
15010,308.94,20,184,156,23,5,20,3.71
15012,423.04,114,231,175,50,6,110,6.18
15014,260.17,30,151,133,18,0,29,4.62
15016,170.04,20,76,48,20,8,20,3.88
15017,125.58,20,63,51,11,1,20,3.99
15018,496.21,31,189,139,34,16,30,3.98
15019,266.0,64,159,122,34,3,64,5.6
15021,1914.82,434,847,547,261,39,287,7.27
15022,905.04,112,543,418,117,8,96,5.81
15023,6802.76,543,2871,1978,726,167,347,7.47
15024,1661.33,148,920,719,182,19,105,6.15
15025,377.01,66,189,136,50,3,66,5.68
15026,469.0,61,285,239,32,14,57,5.3
15027,1066.15,35,565,488,53,24,30,3.92
15028,627.13,47,459,400,50,9,35,4.46
15030,518.28,7,372,348,0,24,7,2.05
15031,668.14,110,401,321,65,15,74,5.46
15032,4959.1,50,2968,2923,42,3,29,4.74
15033,2586.67,481,1695,1451,223,21,315,7.68
15034,4308.61,389,2422,1916,447,59,299,7.53
15035,252.73,26,245,192,53,0,26,4.48
15036,465.55,115,327,272,48,7,107,6.25
15038,705.49,123,217,124,60,33,105,6.16
15039,19914.44,1460,9209,7159,1617,433,408,7.5
15041,180.35,66,104,77,24,3,66,5.65
15042,135.93,5,30,12,8,10,5,1.9
15043,537.0,3,300,300,0,0,3,1.58
15044,7700.23,433,2795,1552,996,247,233,6.88
15045,735.66,12,114,36,6,72,11,3.08
15046,5213.77,200,3451,3089,319,43,147,6.42
15047,343.62,22,222,202,20,0,22,4.22
15048,384.05,94,195,155,28,12,86,5.93
15049,121.17,3,63,50,13,0,3,1.42
15050,1782.09,70,1224,1044,168,12,68,5.53
15051,1391.61,138,1011,905,96,10,130,6.49
15052,215.78,27,82,57,23,2,27,3.61
15053,697.79,67,986,963,23,0,49,5.26
15054,302.1,112,198,153,42,3,105,6.26
15057,1489.5,25,668,510,116,42,25,4.08
15058,2124.99,258,1069,900,147,22,199,7.01
15059,1337.72,234,604,425,151,28,161,6.84
15060,303.09,111,263,233,28,2,81,5.6
15061,54534.14,403,28920,23762,3080,2078,70,4.56
15062,987.86,57,763,685,76,2,47,5.17
15063,370.8,5,56,24,12,20,5,1.96
15065,3158.13,155,1383,993,332,58,148,6.13
15066,893.59,42,317,194,103,20,42,5.03
15067,1744.76,82,954,782,146,26,82,5.81
15068,553.36,104,364,302,53,9,96,6.01
15069,1109.53,70,520,344,140,36,70,5.73
15070,106.2,1,36,0,36,0,1,-0.0
15071,982.07,26,269,100,136,33,25,4.39
15073,1043.41,54,491,380,111,0,31,4.56
15074,748.87,41,455,364,91,0,41,5.2
15075,773.03,27,447,318,116,13,27,4.12
15076,880.85,49,571,512,50,9,49,4.62
15078,9743.11,440,5105,4754,316,35,97,5.93
15079,895.61,47,389,228,158,3,46,4.43
15081,504.8,33,190,100,76,14,26,4.24
15083,88.2,5,38,33,3,2,5,1.86
15087,306.94,15,470,438,32,0,15,3.6
15088,1160.07,57,460,296,134,30,53,4.6
15089,2420.84,145,1359,1051,263,45,139,6.41
15090,381.32,23,208,162,34,12,23,4.08
15091,480.71,30,346,319,23,4,30,4.5
15092,457.81,26,135,72,43,20,23,4.02
15093,4597.02,108,3760,3443,180,137,52,4.61
15095,1370.6,47,1079,958,112,9,30,4.38
15096,219.39,11,120,104,15,1,11,2.88
15097,248.08,25,170,146,20,4,25,4.08
15098,946.5,2,61,0,60,1,1,-0.0
15099,410.48,23,343,303,40,0,23,4.31
15100,876.0,3,80,0,0,80,1,-0.0
15101,317.53,8,241,222,19,0,8,2.65
15103,703.36,35,329,249,76,4,35,3.51
15104,1027.44,67,637,545,53,39,66,5.17
15105,2298.93,101,1211,874,321,16,90,6.11
15106,1422.52,100,1181,1037,131,13,90,5.73
15107,319.5,16,169,132,22,15,12,3.21
15108,1300.25,60,499,300,173,26,50,4.85
15109,484.95,28,131,48,69,14,28,4.44
15110,996.1,35,246,96,128,22,17,2.89
15111,1567.48,84,710,504,180,26,70,5.7
15113,3609.33,93,2386,1922,424,40,77,5.83
15114,2760.56,197,3096,2954,142,0,136,6.16
15115,340.11,21,157,122,25,10,21,3.72
15116,1352.75,45,648,387,256,5,37,4.8
15117,1551.78,79,1948,1875,68,5,63,5.3
15118,244.8,1,1440,1440,0,0,1,-0.0
15119,266.4,14,88,62,20,6,14,2.97
15120,358.82,21,296,270,20,6,21,3.05
15121,457.72,28,199,134,61,4,28,4.14
15122,1633.78,82,800,617,164,19,65,5.63
15123,2199.31,106,1195,924,249,22,93,5.98
15124,184.19,15,233,226,4,3,14,2.78
15125,11528.48,127,6193,5151,934,108,102,5.95
15127,406.53,16,251,234,17,0,16,3.86
15128,1471.0,102,1343,1215,120,8,74,5.62
15129,3447.4,84,1794,1273,507,14,54,5.12
15130,330.11,22,197,146,51,0,22,4.13
15132,977.93,52,679,538,141,0,49,5.19
15133,982.42,29,680,606,72,2,27,4.36
15134,1387.99,73,887,670,217,0,44,4.93
15135,139.05,9,43,16,27,0,9,3.1
15136,1286.7,68,776,668,108,0,61,5.61
15139,178.96,13,208,190,18,0,13,3.24
15140,2354.25,80,1572,1356,204,12,74,5.74
15142,498.74,26,365,327,32,6,26,4.13
15143,259.45,14,150,121,27,2,14,3.39
15144,6580.44,217,3050,2366,598,86,132,6.43
15145,1194.73,67,756,628,103,25,54,4.88
15146,1327.16,91,1473,1406,62,5,90,5.87
15147,623.5,28,366,336,8,22,28,4.09
15148,301.29,20,187,142,45,0,20,3.98
15149,520.8,23,128,36,75,17,23,4.36
15150,5314.47,341,3658,3099,497,62,282,7.28
15152,4745.69,271,2704,2246,359,99,196,6.9
15153,329.25,22,198,162,30,6,22,3.96
15154,296.42,66,104,66,27,11,66,5.5
15156,961.49,55,597,484,95,18,51,4.67
15157,1936.07,125,2392,2327,54,11,125,4.93
15158,401.4,7,198,126,72,0,7,2.5
15159,18641.01,710,11441,9423,1713,305,363,7.32
15160,158.16,4,84,48,36,0,4,1.73
15163,304.47,29,186,147,37,2,29,4.41
15164,843.05,99,360,266,88,6,79,5.84
15165,487.75,27,160,91,56,13,27,4.39
15167,163.0,39,67,45,19,3,39,4.97
15168,106.56,5,52,36,10,6,5,1.86
15171,1289.5,5,290,0,190,100,5,2.16
15172,1609.05,109,1610,1461,146,3,105,6.15
15174,135.75,11,145,141,4,0,11,3.04
15175,224.14,23,454,448,6,0,23,4.05
15178,40.5,3,30,30,0,0,3,1.5
15179,2206.95,93,1938,1729,193,16,91,5.87
15180,87.5,6,36,21,15,0,6,2.39
15181,689.48,16,544,496,24,24,11,2.63
15182,622.85,29,253,152,99,2,24,4.33
15184,406.76,62,223,180,32,11,59,5.17
15185,310.62,21,666,664,0,2,21,1.45
15186,411.41,19,215,158,53,4,17,3.72
15187,4777.18,91,1887,1468,164,255,61,4.88
15189,16225.39,212,6149,3896,1866,387,80,5.33
15192,1044.32,51,918,862,32,24,36,4.07
15193,499.32,19,144,84,25,35,19,4.01
15194,7616.53,310,5703,5130,505,68,209,6.79
15195,3861.0,1,1404,0,1404,0,1,-0.0
15197,1079.61,32,469,346,109,14,30,3.64
15198,193.64,10,120,92,28,0,10,3.04
15199,1268.7,13,396,0,386,10,5,2.08
15201,1236.54,69,1210,1102,108,0,35,4.25
15203,1827.8,142,1753,1735,18,0,82,5.9
15204,316.58,9,258,238,12,8,9,2.54
15205,653.24,37,378,334,27,17,37,4.39
15206,420.3,9,162,0,162,0,3,1.58
15208,870.12,42,316,206,63,47,25,4.22
15210,331.18,20,228,199,27,2,20,2.77
15211,894.41,52,240,74,145,21,52,5.4
15212,101.8,5,36,20,12,4,5,1.88
15213,328.35,24,272,260,12,0,22,4.23
15214,1661.44,110,1254,1084,158,12,109,6.13
15215,734.94,35,225,132,68,25,33,4.7
15216,96.6,2,28,20,0,8,2,0.66
15218,5756.89,165,3329,2871,404,54,77,5.57
15219,305.75,9,45,0,32,13,9,3.05
15220,1778.96,117,1393,1190,192,11,110,6.2
15221,403.25,5,43,0,28,15,5,2.14
15222,585.0,5,440,440,0,0,5,2.27
15223,755.75,20,213,116,69,28,14,3.22
15224,322.08,14,152,129,14,9,13,2.92
15225,409.4,23,226,190,28,8,23,4.09
15226,154.41,8,71,24,45,2,8,2.5
15227,1219.4,58,750,632,100,18,43,4.2
15228,3386.71,125,2255,1810,419,26,110,6.33
15230,429.6,23,351,279,72,0,23,4.07
15232,612.06,31,686,680,6,0,26,4.34
15234,197.0,14,196,174,22,0,14,3.43
15235,2247.51,143,1324,978,320,26,132,6.48
15236,321.05,15,269,238,31,0,15,3.44
15237,1412.32,99,1071,931,124,16,94,5.93
15238,1071.99,50,692,592,95,5,49,3.39
15239,780.59,49,594,523,65,6,48,5.11
15240,1706.57,78,1369,1201,163,5,58,5.32
15241,1741.44,109,1817,1697,101,19,81,5.37
15243,316.68,22,185,153,32,0,22,4.15
15244,631.57,34,405,328,69,8,31,4.31
15245,2515.84,89,1784,1424,356,4,55,5.38
15246,514.15,33,247,160,84,3,32,4.67
15247,356.0,6,160,40,120,0,6,2.47
15249,6688.46,350,3577,2841,702,34,211,7.09
15251,10484.99,111,6171,4964,1014,193,97,5.7
15252,740.78,44,522,456,66,0,44,5.05
15253,918.2,53,866,820,45,1,52,5.21
15254,300.36,18,275,245,30,0,18,3.82
15255,890.85,47,489,354,133,2,47,5.11
15256,98.45,6,55,50,5,0,6,2.48
15257,317.15,7,46,36,0,10,7,1.31
15258,623.16,34,142,22,96,24,32,4.7
15260,1810.77,77,885,618,253,14,62,5.48
15261,254.82,19,270,264,6,0,19,3.84
15262,178.95,10,73,36,35,2,10,3.06
15263,156.51,12,89,73,14,2,12,3.15
15264,393.74,23,265,233,32,0,23,4.11
15265,1506.12,82,612,456,106,50,76,5.72
15266,119.3,6,18,0,10,8,6,2.51
15267,1717.36,11,944,776,168,0,8,2.91
15269,408.8,2,26,0,24,2,2,0.21
15270,2379.49,41,1521,1218,293,10,22,2.82
15271,2507.07,254,1262,955,279,28,184,6.89
15272,721.94,63,310,221,68,21,63,5.52
15274,716.57,47,619,525,94,0,44,4.97
15275,615.14,41,498,422,67,9,41,4.74
15276,135.31,49,64,47,13,4,49,5.1
15277,255.9,12,205,181,24,0,12,3.11
15279,290.51,19,189,154,33,2,19,3.6
15280,113.12,16,154,154,0,0,16,3.75
15281,2332.15,139,1211,858,312,41,121,6.31
15286,240.55,3,55,0,55,0,3,1.58
15287,486.69,20,433,372,61,0,17,3.29
15288,2306.52,88,775,371,380,24,80,5.83
15289,939.78,58,1008,984,24,0,43,4.78
15290,7928.22,203,4500,3509,848,143,92,5.51
15291,4668.3,103,2103,1504,492,107,62,5.32
15292,180.94,24,56,26,24,6,24,4.12
15296,3672.86,194,1766,1271,434,61,137,6.42
15297,641.94,39,292,201,89,2,30,4.5
15298,4799.9,192,3116,2466,620,30,115,5.78
15299,4507.01,7,2948,2508,370,70,7,0.27
15300,496.44,28,292,242,46,4,28,4.36
15301,5070.35,242,2775,2098,606,71,167,6.55
15303,574.02,31,248,168,68,12,31,4.4
15304,694.4,23,104,0,68,36,8,2.02
15306,1174.35,58,810,691,96,23,57,5.23
15307,205.3,12,37,0,28,9,12,3.46
15308,310.47,19,175,142,25,8,19,3.74
15311,60767.9,2357,38194,33613,4163,418,567,8.23
15312,924.85,47,516,339,177,0,42,5.04
15313,52.0,1,25,25,0,0,1,-0.0
15314,327.97,24,313,294,19,0,24,4.1
15315,570.5,37,862,856,6,0,35,4.77
15316,165.0,1,100,100,0,0,1,-0.0
15318,312.62,33,642,630,12,0,33,4.53
15319,204.5,16,175,159,10,6,16,3.14
15320,267.13,36,326,283,42,1,36,4.91
15321,2748.31,95,1181,836,304,41,83,5.94
15322,679.68,42,416,344,62,10,42,4.89
15325,162.29,47,232,226,6,0,47,4.97
15326,311.71,29,386,351,35,0,29,4.19
15327,208.75,10,116,109,0,7,10,2.51
15329,1049.7,57,486,354,109,23,51,5.09
15330,714.96,13,1312,1312,0,0,10,2.97
15332,1661.06,35,652,342,310,0,29,4.61
15333,1028.56,16,344,48,296,0,16,3.91
15334,351.67,96,274,243,30,1,67,5.69
15335,173.97,34,80,59,20,1,34,4.81
15339,574.07,84,416,342,70,4,77,5.83
15341,2020.52,17,812,484,328,0,17,4.01
15342,406.09,24,283,246,36,1,24,3.98
15343,364.5,21,84,40,22,22,21,4.12
15344,563.94,26,116,42,39,35,21,3.76
15345,393.54,20,81,30,33,18,20,4.0
15346,252.42,17,144,108,36,0,17,3.79
15347,201.6,5,130,118,12,0,5,2.26
15348,158.04,9,84,60,24,0,9,2.89
15349,473.81,70,327,294,24,9,65,5.46
15350,115.65,5,51,48,3,0,5,2.21
15351,1960.11,212,753,510,209,34,157,6.74
15353,777.02,60,343,266,58,19,59,5.23
15355,277.05,14,45,0,34,11,9,3.03
15356,2766.5,489,1673,1419,251,3,215,7.04
15358,8347.2,551,7050,6307,702,41,292,7.3
15360,427.93,13,223,200,23,0,13,3.48
15361,418.92,7,336,336,0,0,7,2.75
15363,326.0,16,144,94,48,2,16,3.75
15364,913.19,29,493,324,169,0,29,4.51
15365,2314.32,114,1084,745,317,22,65,5.59
15366,602.51,44,621,568,50,3,37,4.29
15367,1877.59,95,1057,814,229,14,91,6.05
15368,446.94,4,230,228,0,2,4,1.65
15370,2386.05,94,830,535,218,77,65,4.86
15372,2007.4,27,2924,2924,0,0,27,4.51
15373,2394.91,129,499,107,298,94,73,5.23
15374,168.0,3,126,120,0,6,3,1.05
15376,1233.36,115,619,455,151,13,100,5.98
15379,3703.29,194,2305,1926,351,28,145,6.45
15380,1690.26,36,376,88,132,156,22,3.79
15381,596.85,8,171,132,30,9,8,1.68
15382,5955.71,302,4012,3503,450,59,193,6.94
15384,642.41,41,596,549,45,2,34,4.56
15385,316.88,12,161,99,60,2,12,3.14
15386,394.14,31,446,426,20,0,31,4.45
15388,140.54,10,88,80,8,0,10,3.04
15389,500.0,1,400,400,0,0,1,-0.0
15392,1535.53,84,1277,1060,213,4,74,5.48
15393,231.86,12,150,150,0,0,10,3.02
15394,2183.54,85,910,726,147,37,54,5.28
15395,107.45,7,17,0,13,4,7,2.78
15396,288.18,14,122,84,28,10,14,3.38
15397,94.0,6,20,0,20,0,6,2.55
15398,1345.53,73,769,610,153,6,60,5.46
15399,815.77,50,611,542,69,0,45,5.11
15400,716.2,12,390,358,32,0,10,3.15
15402,626.77,42,694,610,72,12,35,4.54
15405,349.1,8,193,149,30,14,8,2.32
15406,510.71,52,254,198,37,19,51,5.07
15407,1056.44,146,558,485,55,18,142,5.25
15408,267.18,34,106,75,17,14,34,4.34
15410,3450.84,122,1200,504,635,61,48,5.14
15411,1358.88,97,530,343,152,35,86,5.97
15412,190.53,10,108,83,12,13,10,2.85
15414,759.9,38,442,332,105,5,36,4.64
15415,572.81,46,575,540,33,2,46,5.1
15416,3984.32,192,2090,1617,397,76,165,6.73
15417,508.8,28,284,278,6,0,28,4.77
15419,135.86,8,230,220,10,0,8,2.38
15421,950.36,53,500,382,108,10,40,4.97
15422,97.7,6,38,12,26,0,6,2.46
15423,43.5,2,101,100,0,1,2,0.27
15424,383.34,17,554,528,26,0,17,3.67
15426,1447.39,264,674,438,217,19,217,6.96
15427,1483.14,273,1013,857,142,14,233,7.26
15428,93.78,6,102,84,18,0,6,2.13
15429,397.35,79,380,338,38,4,77,5.58
15432,171.19,10,65,30,35,0,10,3.22
15433,533.3,41,534,524,10,0,40,5.09
15434,1041.48,55,647,532,110,5,40,4.61
15435,149.29,29,54,32,18,4,29,4.46
15436,1122.53,277,613,477,118,18,243,7.35
15437,200.16,44,79,38,39,2,44,5.13
15438,156.58,25,59,31,26,2,25,4.32
15440,383.68,60,197,161,27,9,50,5.03
15442,594.0,2,120,0,120,0,2,1.0
15443,3236.91,349,1663,1232,388,43,237,7.27
15444,1418.26,212,764,593,154,17,191,7.16
15445,113.5,5,58,48,6,4,5,1.75
15447,155.17,9,85,72,11,2,9,2.49
15448,494.64,28,232,164,60,8,28,4.28
15449,974.52,60,812,740,70,2,47,4.93
15450,429.84,30,376,354,18,4,30,4.17
15452,538.73,51,283,231,49,3,47,5.0
15453,1388.37,264,845,700,122,23,169,6.69
15454,179.1,23,86,63,21,2,23,4.12
15456,447.22,58,660,643,15,2,48,5.07
15457,237.07,56,132,113,17,2,56,5.5
15458,161.64,7,156,156,0,0,7,2.69
15460,216.76,53,109,80,24,5,53,5.26
15462,234.6,11,172,168,4,0,9,3.0
15463,126.14,7,106,84,22,0,7,2.47
15464,1048.85,155,350,210,117,23,155,6.61
15465,7354.62,97,1257,172,605,480,43,4.65
15466,334.53,56,246,220,25,1,56,5.3
15467,524.88,51,310,257,52,1,41,4.78
15468,467.51,24,155,88,57,10,24,4.33
15469,538.55,24,153,82,50,21,24,4.11
15471,469.48,67,266,197,67,2,67,5.62
15472,371.56,76,251,222,25,4,76,5.74
15473,1771.2,11,672,0,672,0,4,1.68
15475,454.11,29,319,304,11,4,29,4.29
15478,1441.42,44,585,412,148,25,34,4.75
15480,905.5,45,303,171,101,31,45,5.07
15482,11054.96,97,5020,3142,1580,298,46,4.69
15483,233.81,79,295,272,22,1,74,5.69
15484,3594.31,187,3152,2747,389,16,135,6.41
15485,2575.0,85,1306,798,443,65,59,4.83
15488,76.32,1,72,72,0,0,1,-0.0
15489,1134.28,50,608,468,123,17,47,5.12
15491,3085.09,153,1645,1329,271,45,107,6.05
15492,659.46,35,483,453,16,14,32,4.24
15493,2001.8,271,560,240,238,82,177,6.98
15494,1299.23,121,1148,1042,94,12,120,6.23
15497,1262.2,15,624,532,64,28,13,2.94
15498,13316.4,512,6105,4501,1276,328,360,7.63
15500,1131.56,68,572,422,129,21,64,5.11
15502,7228.98,212,4235,3571,477,187,164,5.47
15503,147.09,66,74,53,19,2,66,5.6
15504,52.83,13,33,23,10,0,13,3.23
15505,3610.96,97,2390,1888,484,18,90,5.77
15506,979.26,151,848,812,29,7,121,6.39
15507,492.36,41,162,96,44,22,41,4.91
15508,1000.27,92,440,269,157,14,78,5.69
15510,250.0,1,2,0,0,2,1,-0.0
15511,909.23,151,271,157,77,37,117,6.2
15512,121.0,7,68,56,12,0,7,2.68
15513,14758.22,308,5709,3260,2158,291,183,6.38
15514,4139.46,157,2160,1687,374,99,96,5.81
15516,62.43,15,27,15,11,1,15,3.58
15517,267.03,27,293,265,27,1,27,3.97
