CustomerID,Recency,Frequency,Monetary,TotItems,MaxItems,MeanItems,UniqueItems,PrefItem,MaxSale,MeanSale,MeanItemSale,E-Qta,E-Sale,WeekDayPref,WeekMonthPref,MainCountry,PReturn
16532,18,3,6748.8,2016,1056,672,2,79321,2606.4,2249.6,3.09,0.86,0.27,3,3,United Kingdom,0.0
16533,20,3,1095.56,612,375,204,112,22915,610.89,365.19,3.47,6.09,6.16,5,2,United Kingdom,16.01
16535,242,1,593.75,356,356,356,31,23310,593.75,593.75,3.7,4.63,4.21,1,2,United Kingdom,0.0
16536,111,1,548.97,251,251,251,49,16169E,548.97,548.97,4.78,5.06,5.07,6,3,United Kingdom,0.4
16539,151,4,1388.81,477,301,119,36,21523,442.35,347.2,3.71,4.82,4.44,1,2,United Kingdom,0.0
16542,54,1,119.62,46,46,46,5,82494L,119.62,119.62,3.08,2.05,2.19,0,3,United Kingdom,0.0
16545,165,1,339.3,78,78,78,3,79321,339.3,339.3,3.77,1.33,1.5,1,4,United Kingdom,0.0
16546,291,2,787.15,549,393,274,25,22129,487.75,393.58,2.75,4.48,4.15,2,3,United Kingdom,0.0
16549,11,10,4154.64,2365,588,236,445,22156,1079.27,415.46,3.58,8.22,8.06,1,2,United Kingdom,0.0
16550,109,5,2298.97,1540,374,308,162,20668,554.66,459.79,4.23,6.34,6.72,1,2,United Kingdom,0.52
16551,162,3,922.12,970,373,323,26,23293,311.07,307.37,2.03,3.99,3.77,3,1,United Kingdom,0.0
16552,36,2,379.73,219,180,109,17,21980,284.44,189.86,4.34,3.43,3.47,2,1,United Kingdom,0.0
16553,68,12,5719.82,4600,872,383,62,84077,951.24,476.65,2.61,5.34,5.36,1,2,United Kingdom,0.09
16554,9,3,837.1,402,273,134,51,22577,522.99,279.03,4.0,5.33,5.26,3,2,United Kingdom,6.97
16555,110,2,285.89,175,90,87,15,23000,151.98,142.94,3.48,3.34,3.64,0,3,United Kingdom,0.0
16556,106,7,3313.79,1890,548,270,144,85123A,757.42,473.4,4.46,6.72,6.1,3,3,United Kingdom,0.0
16557,25,2,281.85,111,98,55,11,84946,180.7,140.93,6.09,2.57,3.1,0,3,United Kingdom,0.0
16558,22,20,8338.49,5377,729,268,264,84347,1256.69,416.92,3.82,7.4,6.97,2,2,United Kingdom,0.58
16560,27,2,841.41,500,331,250,52,21498,509.23,420.7,5.54,5.37,4.72,4,2,United Kingdom,1.2
16561,30,2,511.12,244,158,122,29,20972,264.96,255.56,3.14,4.69,4.5,2,2,United Kingdom,0.0
16563,54,1,1077.74,486,486,486,19,84879,1077.74,1077.74,4.18,3.3,3.82,0,3,United Kingdom,0.0
16565,424,1,173.7,46,46,46,3,51008,173.7,173.7,4.7,0.69,1.54,1,2,United Kingdom,0.0
16566,16,5,614.66,362,114,72,14,21326,185.22,122.93,3.28,3.11,3.39,3,3,United Kingdom,0.0
16567,162,2,865.6,996,520,498,34,79337,557.56,432.8,2.41,3.84,4.54,5,3,United Kingdom,0.0
16569,181,1,124.2,93,93,93,5,16169E,124.2,124.2,4.04,2.16,1.43,6,2,United Kingdom,0.0
16570,16,10,3738.4,2112,361,211,68,84879,709.63,373.84,3.51,5.31,5.46,2,2,United Kingdom,1.8
16571,27,3,1421.69,1239,513,413,73,22741,524.9,473.9,2.39,5.7,5.55,4,2,United Kingdom,0.32
16572,33,3,1009.6,532,202,177,40,22151,367.32,336.53,6.02,4.76,4.68,3,1,United Kingdom,0.38
16573,85,2,663.61,360,249,180,40,21497,370.98,331.8,4.4,4.94,4.76,2,3,United Kingdom,0.28
16574,72,1,451.44,416,416,416,28,22952,451.44,451.44,2.19,4.62,4.42,3,5,United Kingdom,0.0
16581,65,1,105.84,134,134,134,9,16161P,105.84,105.84,1.08,3.0,2.67,3,1,United Kingdom,0.0
16582,114,1,313.62,164,164,164,6,21137,313.62,313.62,1.86,2.32,2.27,3,3,United Kingdom,0.0
16583,697,1,233.45,111,111,111,14,21718,233.45,233.45,3.02,3.68,3.66,1,2,United Kingdom,0.0
16584,81,2,936.08,646,488,323,25,82581,611.94,468.04,3.09,3.41,4.39,1,4,United Kingdom,1.7
16586,220,1,463.95,95,95,95,8,22854,463.95,463.95,5.34,2.82,2.87,2,1,United Kingdom,0.0
16587,233,1,225.15,71,71,71,13,22178,225.15,225.15,7.57,3.29,3.13,3,3,United Kingdom,0.0
16589,72,3,459.24,368,212,122,31,21981,244.56,153.08,2.06,4.8,4.42,3,3,United Kingdom,0.0
16591,303,1,213.5,41,41,41,10,23284,213.5,213.5,4.18,2.85,3.22,3,2,United Kingdom,0.0
16592,13,16,4113.68,2927,608,182,142,22197,918.16,257.1,3.11,6.61,6.37,3,2,United Kingdom,0.44
16593,51,3,330.03,116,48,38,24,85039A,185.9,110.01,4.45,3.35,4.13,5,2,United Kingdom,0.0
16594,76,1,181.09,64,64,64,53,21147,181.09,181.09,4.09,5.55,5.14,6,4,United Kingdom,0.0
16595,91,1,360.16,335,335,335,83,16169E,360.16,360.16,2.16,5.74,5.85,5,2,United Kingdom,0.0
16596,16,2,250.15,97,50,48,12,22227,129.5,125.08,4.27,3.09,3.33,3,3,United Kingdom,0.0
16597,212,1,90.04,184,184,184,7,22319,90.04,90.04,2.11,1.89,1.85,3,2,United Kingdom,0.0
16598,286,1,145.05,73,73,73,10,22644,145.05,145.05,2.93,3.15,3.1,6,4,United Kingdom,4.11
16600,17,6,813.52,1145,283,190,50,20992,240.32,135.59,2.42,5.11,4.9,2,3,United Kingdom,0.0
16601,41,1,244.8,134,134,134,29,17003,244.8,244.8,3.93,3.96,4.35,6,5,United Kingdom,0.0
16602,274,1,528.08,336,336,336,29,84077,528.08,528.08,3.48,4.58,4.24,4,2,United Kingdom,5.65
16603,75,2,482.47,480,363,240,34,16045,296.62,241.24,2.65,4.55,4.45,2,3,United Kingdom,0.0
16607,0,14,3347.71,2859,583,204,140,16259,421.7,239.12,14.64,6.45,3.75,2,2,United Kingdom,1.29
16609,3,7,5493.46,2420,624,345,155,21287,1463.64,784.78,3.81,6.83,6.67,2,2,United Kingdom,0.41
16610,249,1,75.66,66,66,66,6,23144,75.66,75.66,1.37,2.55,2.39,1,1,United Kingdom,0.0
16611,187,1,129.49,47,47,47,9,21703,129.49,129.49,3.16,2.93,2.96,0,1,United Kingdom,0.0
16612,2,4,1187.66,506,197,126,48,21931,428.85,296.92,4.2,5.21,5.18,2,1,United Kingdom,0.0
16613,71,1,618.59,293,293,293,30,22969,618.59,618.59,3.18,4.65,4.67,4,5,United Kingdom,0.0
16614,65,1,506.19,223,223,223,26,21899,506.19,506.19,3.83,4.17,4.29,3,1,United Kingdom,0.0
16616,16,2,500.42,370,260,185,31,21509,290.32,250.21,5.68,4.7,3.52,4,2,United Kingdom,0.0
16617,236,1,151.85,91,91,91,5,84946,151.85,151.85,3.91,1.77,1.56,0,3,United Kingdom,0.0
16618,121,5,2647.59,1363,592,272,79,21669,1206.3,529.52,4.35,5.68,5.43,3,2,United Kingdom,0.07
16619,264,1,226.21,133,133,133,14,22489,226.21,226.21,2.3,3.56,3.43,0,3,United Kingdom,3.01
16620,181,2,178.96,88,48,44,9,21985,95.76,89.48,3.34,2.96,2.82,4,3,United Kingdom,0.0
16621,52,4,813.48,302,115,75,22,84946,327.85,203.37,5.09,3.82,3.21,4,2,United Kingdom,0.0
16623,128,1,129.45,39,39,39,5,22296,129.45,129.45,3.35,2.16,2.22,3,1,United Kingdom,0.0
16624,81,2,810.57,488,292,244,44,21810,426.43,405.28,3.78,4.28,4.91,2,3,United Kingdom,0.0
16625,68,1,333.08,164,164,164,23,21700,333.08,333.08,3.32,4.39,4.19,0,1,United Kingdom,0.0
16626,23,17,4413.1,2690,395,158,86,21326,795.75,259.59,6.3,4.61,5.36,3,2,United Kingdom,0.74
16627,80,1,322.8,162,162,162,20,37340,322.8,322.8,4.21,3.51,3.87,2,3,United Kingdom,0.0
16628,60,5,2188.05,1205,361,241,79,22138,568.21,437.61,2.99,6.07,5.64,2,2,United Kingdom,0.0
16629,74,2,417.73,493,277,246,58,16045,236.78,208.86,2.36,4.43,5.1,3,3,United Kingdom,0.0
16633,4,6,2868.1,1137,280,189,114,22178,726.16,478.02,5.51,6.23,6.32,1,3,United Kingdom,0.09
16634,339,2,217.9,82,64,41,9,21927,164.8,108.95,6.03,2.76,2.74,3,1,United Kingdom,0.0
16637,61,4,1154.47,927,358,231,66,84077,332.38,288.62,3.85,5.57,4.48,0,2,United Kingdom,0.0
16638,23,10,1680.72,1255,376,125,92,22834,528.27,168.07,5.37,5.98,5.46,4,2,United Kingdom,0.08
16639,121,3,1257.51,510,351,170,48,85123A,786.36,419.17,4.56,5.32,5.17,1,2,United Kingdom,1.37
16641,106,1,231.1,256,256,256,12,22153,231.1,231.1,2.42,3.02,3.01,4,4,United Kingdom,0.0
16642,208,2,688.33,479,348,239,32,22438,380.6,344.16,3.78,4.48,4.32,1,2,United Kingdom,0.21
16643,128,1,487.51,269,269,269,27,22740,487.51,487.51,3.93,4.2,4.31,3,1,United Kingdom,0.0
16644,35,2,833.78,826,751,413,62,16156S,722.41,416.89,2.77,5.77,5.45,3,2,United Kingdom,0.0
16647,170,2,214.06,146,81,73,12,23167,127.75,107.03,3.05,2.84,3.04,3,3,United Kingdom,0.0
16648,43,1,290.66,281,281,281,19,22492,290.66,290.66,1.51,4.12,3.97,4,4,United Kingdom,0.0
16650,72,1,518.42,372,372,372,24,22741,518.42,518.42,2.89,4.25,3.96,3,5,United Kingdom,0.0
16652,0,7,6773.97,3283,1158,469,74,84755,2159.3,967.71,4.46,5.2,5.73,2,2,United Kingdom,0.4
16653,17,2,1212.66,733,709,366,67,16161P,1117.86,606.33,4.81,5.71,5.45,2,4,United Kingdom,0.0
16654,142,4,601.27,282,145,70,29,22740,274.45,150.32,4.67,4.26,4.39,3,2,United Kingdom,0.0
16655,9,6,3794.52,2367,768,394,208,22086,1042.31,632.42,4.67,7.08,6.75,4,2,United Kingdom,0.0
16656,3,15,8625.8,8894,1240,592,14,22998,1093.44,575.05,3.09,2.37,3.28,2,2,United Kingdom,0.22
16657,10,4,933.62,1229,463,307,158,16045,258.24,233.41,2.78,6.01,6.73,2,3,United Kingdom,0.0
16658,546,1,123.24,40,40,40,8,21730,123.24,123.24,3.0,2.33,2.52,5,2,United Kingdom,0.0
16659,279,1,39.12,72,72,72,2,21090,39.12,39.12,0.62,0.92,0.9,6,1,United Kingdom,0.0
16660,17,4,1267.65,571,223,142,16,72807C,457.2,316.91,2.42,3.5,3.65,2,3,United Kingdom,21.02
16665,363,1,135.4,59,59,59,9,72741,135.4,135.4,5.69,1.86,2.82,6,2,United Kingdom,0.0
16666,20,1,118.98,233,233,233,32,21495,118.98,118.98,0.74,4.37,4.7,6,3,United Kingdom,0.0
16667,285,2,570.13,237,159,118,52,22127,366.78,285.06,4.76,5.3,5.23,1,3,United Kingdom,0.0
16668,15,6,306.72,318,84,53,9,22536,74.16,51.12,1.52,2.87,2.65,2,2,United Kingdom,0.0
16669,24,3,1374.87,888,481,296,141,16045,729.09,458.29,3.45,6.35,6.57,2,3,United Kingdom,0.0
16670,17,11,4095.9,2556,494,232,179,21498,691.21,372.35,3.82,7.1,6.63,2,2,United Kingdom,1.17
16671,29,3,1692.27,875,656,291,3,85049A,1382.88,564.09,2.58,1.27,1.28,1,2,United Kingdom,0.0
16672,6,20,8134.94,2832,472,141,22,22467,1175.44,406.75,4.31,3.86,3.93,3,2,United Kingdom,0.07
16674,55,2,319.61,188,125,94,89,22791,197.41,159.8,2.79,5.99,5.95,4,2,United Kingdom,0.0
16676,66,4,1592.12,636,224,159,75,21592,493.62,398.03,5.84,5.69,5.54,2,1,United Kingdom,0.31
16678,2,12,3109.99,2397,322,199,92,22996,326.75,259.17,2.75,5.64,5.99,2,2,United Kingdom,0.63
16679,485,1,129.75,29,29,29,3,79321,129.75,129.75,6.92,0.79,1.35,3,2,United Kingdom,0.0
16680,43,1,183.7,94,94,94,10,21914,183.7,183.7,3.34,3.16,2.86,3,4,United Kingdom,0.0
16681,73,6,1770.34,1407,316,234,18,22616,456.84,295.06,2.29,3.4,3.42,2,3,United Kingdom,0.0
16682,58,5,1028.0,1040,514,208,15,22534,525.5,205.6,2.48,3.25,3.24,2,1,United Kingdom,0.0
16684,12,28,66653.56,50255,7020,1794,119,15036,13760.02,2380.48,3.83,6.26,6.0,2,2,United Kingdom,1.43
16685,91,2,324.24,396,386,198,60,84077,241.74,162.12,2.18,5.01,5.17,5,2,United Kingdom,0.0
16686,48,7,3062.83,2030,489,290,406,84077,835.95,437.55,6.16,7.62,7.95,5,3,United Kingdom,0.2
16688,11,4,1260.86,804,583,201,52,23353,647.77,315.21,3.01,5.42,4.93,2,3,United Kingdom,0.0
16689,76,2,422.6,330,266,165,12,22043,294.16,211.3,4.14,2.58,3.06,6,3,United Kingdom,5.45
16690,73,2,225.58,138,92,69,10,21871,139.08,112.79,4.67,2.6,2.67,4,4,United Kingdom,0.72
16692,257,2,1276.0,152,151,76,2,21621,1267.5,638.0,55.32,0.06,0.46,1,4,United Kingdom,0.0
16693,272,2,482.01,204,153,102,58,16169E,324.45,241.0,5.01,4.94,5.45,4,2,United Kingdom,0.0
16696,66,4,657.9,146,90,36,7,47566,404.7,164.48,4.51,2.59,2.67,2,2,United Kingdom,0.0
16697,6,1,112.75,27,27,27,20,15044D,112.75,112.75,4.52,4.18,3.99,6,1,United Kingdom,0.0
16698,227,2,1998.0,840,520,420,4,22084,1182.0,999.0,2.1,1.64,1.87,2,4,United Kingdom,0.0
16700,3,13,5076.55,4024,463,309,159,22616,508.36,390.5,3.59,6.75,6.6,2,2,United Kingdom,0.07
16701,9,13,5398.3,6393,1352,491,99,20668,1080.65,415.25,2.88,5.77,5.54,2,2,United Kingdom,2.35
16705,6,20,14034.99,5476,1184,273,133,79000,2489.11,701.75,4.63,6.2,6.23,1,3,United Kingdom,0.26
16706,115,3,531.35,249,165,83,108,17021,291.53,177.12,3.17,6.25,5.8,2,2,United Kingdom,0.0
16708,46,1,656.63,285,285,285,27,22086,656.63,656.63,4.58,4.52,4.22,1,4,United Kingdom,0.0
16709,85,5,3029.87,851,363,170,64,22197,1120.53,605.97,5.43,5.31,5.59,2,2,United Kingdom,0.0
16710,20,10,2483.04,1836,375,183,268,21167,423.3,248.3,4.17,6.88,7.46,3,2,United Kingdom,0.0
16711,27,5,1651.03,833,344,166,18,21167,445.56,330.21,3.0,3.69,3.1,5,2,United Kingdom,0.0
16712,10,11,3645.43,1749,354,159,259,22816,510.4,331.4,4.71,7.25,7.28,1,2,United Kingdom,0.0
16713,6,15,6923.13,4276,794,285,338,23327,1115.52,461.54,5.36,7.25,7.43,2,2,United Kingdom,0.21
16714,219,3,1161.53,610,608,203,77,16161P,1136.58,387.18,9.91,5.83,4.34,2,3,United Kingdom,0.33
16715,78,1,301.72,642,642,642,19,84755,301.72,301.72,0.51,3.76,4.08,3,4,United Kingdom,0.0
16716,267,2,901.2,120,96,60,1,22171,734.4,450.6,7.3,-0.0,-0.0,5,2,United Kingdom,63.33
16717,24,6,3858.38,1866,930,311,176,22197,1995.56,643.06,5.23,6.98,6.9,1,2,United Kingdom,15.76
16718,577,1,623.75,413,413,413,41,22816,623.75,623.75,3.27,4.85,4.88,2,2,United Kingdom,0.0
16719,15,7,1790.42,1204,235,172,107,17003,430.73,255.77,4.98,5.1,5.98,3,2,United Kingdom,0.08
16720,27,1,155.24,182,182,182,25,84077,155.24,155.24,2.14,3.38,4.04,6,2,United Kingdom,0.0
16721,263,1,292.47,172,172,172,37,21145,292.47,292.47,3.03,4.67,4.93,1,4,United Kingdom,0.0
16722,18,13,4730.81,5001,711,384,96,21495,480.68,363.91,1.76,5.85,5.88,2,2,United Kingdom,0.24
16723,92,2,589.15,399,398,199,37,84077,424.15,294.58,10.48,4.01,2.6,3,3,United Kingdom,0.0
16725,69,7,781.02,294,70,42,110,85175,203.6,111.57,4.26,5.84,6.16,3,2,United Kingdom,0.34
16726,27,5,1382.02,977,436,195,121,22051,586.83,276.4,2.87,6.23,6.23,3,2,United Kingdom,0.0
16727,424,1,272.82,177,177,177,41,22791,272.82,272.82,1.83,5.08,5.14,1,2,United Kingdom,0.0
16728,47,4,1054.67,677,356,169,218,15036,504.67,263.67,3.78,7.01,7.11,4,3,United Kingdom,0.0
16729,6,21,7239.92,5783,814,275,234,22998,604.73,344.76,2.72,6.4,6.55,2,2,United Kingdom,0.16
16730,53,3,743.11,994,445,331,75,84692,293.92,247.7,2.02,5.41,5.42,0,3,United Kingdom,9.66
16732,121,1,603.75,317,317,317,28,84077,603.75,603.75,2.8,4.38,4.39,3,2,United Kingdom,0.0
16734,53,3,650.51,346,237,115,44,23077,344.35,216.84,4.66,4.57,4.94,1,3,United Kingdom,0.0
16735,79,5,2300.56,1573,621,314,88,84755,770.93,460.11,3.11,5.89,5.82,2,2,United Kingdom,1.21
16737,54,1,417.6,288,288,288,1,84949,417.6,417.6,1.45,-0.0,-0.0,0,3,United Kingdom,0.0
16738,298,1,3.75,3,3,3,1,46000U,3.75,3.75,1.25,-0.0,-0.0,1,3,United Kingdom,0.0
16739,177,1,323.0,172,172,172,13,71459,323.0,323.0,3.28,3.37,3.26,3,3,United Kingdom,1.74
16742,47,1,464.9,1,1,1,1,M,464.9,464.9,464.9,-0.0,-0.0,0,4,United Kingdom,0.0
16743,5,7,2238.09,2047,416,292,89,21232,430.28,319.73,1.63,5.8,5.99,1,1,United Kingdom,0.0
16744,12,7,1304.76,805,213,115,198,75049L,283.0,186.39,4.1,6.7,7.14,4,3,United Kingdom,0.0
16745,2,17,7194.3,6735,948,396,148,21977,821.6,423.19,2.44,5.42,6.67,2,2,United Kingdom,0.12
16746,2,18,6697.66,4665,800,259,234,22621,587.3,372.09,4.16,7.06,6.98,3,2,United Kingdom,0.02
16747,275,2,836.06,583,302,291,34,22944,480.2,418.03,3.75,4.43,4.65,3,2,United Kingdom,1.03
16748,18,5,1515.9,880,260,176,42,22386,479.0,303.18,1.79,5.19,5.16,3,1,United Kingdom,0.0
16750,45,5,623.93,214,75,42,74,85111,199.04,124.79,5.3,5.64,5.59,2,3,United Kingdom,0.0
16751,90,1,1764.72,1031,1031,1031,24,22617,1764.72,1764.72,2.11,3.59,3.98,6,2,United Kingdom,0.0
16752,666,1,207.5,54,54,54,9,22595,207.5,207.5,13.59,2.72,1.76,4,2,United Kingdom,0.0
16753,0,1,223.92,189,189,189,34,16169E,223.92,223.92,2.38,4.06,4.46,5,2,United Kingdom,0.0
16754,665,1,2002.4,4280,4280,4280,2,84077,2002.4,2002.4,0.62,0.91,0.6,4,2,United Kingdom,0.0
16755,115,3,1496.83,1064,491,354,133,84212,592.41,498.94,3.39,6.04,6.56,2,3,United Kingdom,0.47
16756,96,1,239.4,106,106,106,13,22151,239.4,239.4,3.67,3.41,3.29,0,1,United Kingdom,0.0
16757,319,1,106.83,81,81,81,7,21164,106.83,106.83,1.71,2.8,2.38,1,4,United Kingdom,0.0
16758,214,1,369.34,203,203,203,22,23340,369.34,369.34,4.27,3.6,3.78,1,2,United Kingdom,0.0
16759,90,3,789.79,609,314,203,40,22693,370.94,263.26,4.77,4.9,4.54,5,2,United Kingdom,0.16
16761,245,1,316.62,341,341,341,13,22492,316.62,316.62,1.2,3.39,3.44,5,2,United Kingdom,0.0
16762,20,3,1501.38,618,282,206,51,23300,613.78,500.46,5.96,5.42,5.03,2,3,United Kingdom,0.0
16763,199,1,611.85,319,319,319,23,22492,611.85,611.85,5.33,4.13,3.59,2,4,United Kingdom,0.31
16764,10,13,2799.25,1259,143,96,209,84347,355.77,215.33,3.56,7.11,7.04,4,3,United Kingdom,0.87
16765,295,1,34.0,4,4,4,1,21621,34.0,34.0,8.5,-0.0,-0.0,4,3,United Kingdom,0.0
16766,37,2,1145.6,536,268,268,17,22907,572.8,572.8,3.1,3.9,3.81,3,1,United Kingdom,0.0
16767,65,11,5580.6,4435,1223,403,148,23271,1866.02,507.33,2.36,6.77,6.58,4,2,United Kingdom,0.0
16768,48,3,478.09,196,108,65,47,22693,191.6,159.36,4.58,4.31,5.01,6,3,United Kingdom,2.55
16769,261,1,380.39,83,83,83,33,85123A,380.39,380.39,5.47,4.77,4.72,3,4,United Kingdom,0.0
16770,58,5,770.1,464,185,92,116,22834,269.3,154.02,4.68,6.17,6.04,4,3,United Kingdom,2.59
16771,76,5,2246.81,1489,396,297,200,17084R,704.33,449.36,3.62,6.72,7.01,4,1,United Kingdom,0.0
16773,58,1,171.59,171,171,171,23,51014A,171.59,171.59,4.2,2.84,4.07,3,2,United Kingdom,0.0
16774,117,4,661.52,322,96,80,36,71459,238.0,165.38,2.24,4.37,4.44,1,2,United Kingdom,0.0
16775,11,11,1695.66,440,68,40,84,84978,231.9,154.15,5.46,5.76,5.86,2,3,United Kingdom,0.0
16776,61,1,388.28,262,262,262,61,22161,388.28,388.28,2.45,5.45,5.37,0,2,United Kingdom,0.0
16777,81,2,226.35,64,50,32,45,85123A,177.25,113.17,4.28,5.25,5.14,3,3,United Kingdom,0.0
16778,68,2,245.94,194,128,97,16,21977,152.76,122.97,2.6,3.71,3.42,0,2,United Kingdom,0.0
16779,9,22,10629.72,5325,411,242,161,84692,891.55,483.17,3.58,6.37,6.68,2,2,United Kingdom,1.16
16780,101,2,425.19,271,172,135,51,22297,263.3,212.59,3.73,5.17,5.05,3,4,United Kingdom,0.0
16781,666,1,311.25,113,113,113,17,84683,311.25,311.25,5.0,3.62,3.73,4,2,United Kingdom,1.77
16782,11,13,2279.9,712,129,54,103,85123A,371.7,175.38,4.82,5.85,6.06,3,3,United Kingdom,0.84
16784,20,1,107.6,24,24,24,3,21137,107.6,107.6,4.85,1.58,1.55,6,3,United Kingdom,0.0
16788,124,2,597.48,311,187,155,138,16156S,300.31,298.74,2.76,6.43,6.74,1,3,United Kingdom,0.0
16789,332,1,80.8,32,32,32,5,23301,80.8,80.8,2.62,2.19,2.24,2,2,United Kingdom,0.0
16790,17,6,1545.62,898,321,149,88,21845,664.21,257.6,2.55,6.21,6.17,3,2,United Kingdom,0.67
16791,39,7,1721.78,763,247,109,218,84879,486.96,245.97,4.24,7.3,7.03,1,1,United Kingdom,0.39
16792,310,2,110.38,44,43,22,11,85199S,100.43,55.19,4.59,3.15,2.93,3,1,United Kingdom,0.0
16793,58,1,243.84,146,146,146,16,22952,243.84,243.84,2.47,3.78,3.61,3,2,United Kingdom,0.0
16794,4,10,1222.71,937,263,93,142,22151,274.74,122.27,2.33,6.41,6.5,3,2,United Kingdom,0.0
16795,454,1,414.88,239,239,239,64,84832,414.88,414.88,3.44,5.61,5.55,6,2,United Kingdom,0.0
16796,31,1,305.62,186,186,186,18,21231,305.62,305.62,2.09,4.13,3.96,2,2,United Kingdom,0.0
16800,12,1,1201.49,540,540,540,148,22816,1201.49,1201.49,4.87,6.39,6.69,0,4,United Kingdom,0.0
16801,37,4,1619.73,499,271,124,72,21289,751.9,404.93,6.0,5.54,5.7,3,3,United Kingdom,0.0
16803,214,1,332.3,245,245,245,24,23232,332.3,332.3,2.27,4.3,4.22,1,2,United Kingdom,0.0
16804,24,3,536.99,246,188,82,59,23077,411.98,179.0,3.3,4.99,5.52,1,2,United Kingdom,0.0
16805,174,2,460.59,539,270,269,94,17084R,245.82,230.3,1.97,4.87,6.13,3,2,United Kingdom,0.0
16806,104,4,801.49,378,119,94,68,84978,259.93,200.37,4.74,5.35,5.51,4,2,United Kingdom,0.0
16807,127,3,1106.59,777,311,259,56,22492,454.76,368.86,2.45,5.54,5.12,2,2,United Kingdom,0.0
16808,67,2,288.42,196,116,98,21,21291,166.5,144.21,3.21,3.64,3.86,3,1,United Kingdom,0.0
16809,24,5,914.69,652,194,130,79,21977,294.32,182.94,2.29,5.73,5.83,3,3,United Kingdom,0.0
16810,193,1,309.54,114,114,114,15,84879,309.54,309.54,3.53,3.7,3.62,1,5,United Kingdom,0.0
16811,18,2,547.07,477,393,238,26,22338,314.77,273.53,2.6,4.02,4.18,2,3,United Kingdom,0.0
16812,361,1,479.35,81,81,81,15,22586,479.35,479.35,6.1,3.77,3.67,1,2,United Kingdom,0.0
16813,51,10,1692.98,1525,477,152,248,84568,247.44,169.3,2.49,6.67,7.2,4,2,United Kingdom,0.0
16814,6,21,6509.1,2769,255,131,122,84879,644.13,309.96,4.52,6.03,6.18,2,2,United Kingdom,0.04
16816,104,4,417.06,274,143,68,28,20975,249.67,104.27,2.44,4.6,4.4,4,3,United Kingdom,0.0
16817,37,9,1604.75,822,164,91,73,21654,244.2,178.31,5.73,5.85,5.37,2,1,United Kingdom,0.0
16818,11,11,3349.57,2164,524,196,172,21422,693.34,304.51,4.13,7.07,6.84,3,3,United Kingdom,0.09
16820,215,1,497.61,307,307,307,26,84077,497.61,497.61,5.11,4.3,3.87,0,2,United Kingdom,0.0
16823,228,1,358.38,136,136,136,34,22197,358.38,358.38,3.49,4.87,4.66,1,4,United Kingdom,0.0
16824,16,2,460.64,236,134,118,23,23165,237.74,230.32,4.09,4.17,4.03,2,4,United Kingdom,0.0
16825,157,2,775.18,566,358,283,27,79000,456.48,387.59,3.63,3.65,4.12,1,1,United Kingdom,0.0
16826,52,1,341.7,158,158,158,22,21790,341.7,341.7,4.34,4.15,4.0,2,3,United Kingdom,0.0
16828,113,2,128.5,59,58,29,8,21907,113.5,64.25,4.3,2.77,2.38,4,2,United Kingdom,0.0
16829,186,1,197.22,99,99,99,11,84692,197.22,197.22,2.86,3.18,3.09,1,1,United Kingdom,0.0
16830,333,1,325.91,264,264,264,23,21498,325.91,325.91,2.32,4.17,4.17,1,2,United Kingdom,0.0
16832,126,3,199.15,33,20,11,11,22820,77.75,66.38,8.33,2.88,3.11,5,1,United Kingdom,0.0
16833,100,4,1106.53,440,160,110,46,21137,435.24,276.63,3.5,5.21,5.25,3,2,United Kingdom,0.0
16834,228,1,413.46,358,358,358,24,21122,413.46,413.46,2.05,4.44,4.25,1,4,United Kingdom,0.0
16835,277,2,180.85,61,42,30,10,20713,99.1,90.42,4.17,3.07,3.08,1,2,United Kingdom,0.0
16836,40,2,251.87,165,84,82,11,84947,160.55,125.94,2.27,2.8,3.27,0,4,United Kingdom,0.0
16837,30,11,3170.98,1563,422,142,123,22338,737.7,288.27,5.06,6.39,6.06,3,2,United Kingdom,0.06
16838,198,2,588.85,185,93,92,24,84879,392.12,294.42,14.46,4.11,2.51,3,4,United Kingdom,0.54
16839,1,34,16594.35,8975,438,263,114,22791,987.94,488.07,3.57,5.32,5.92,2,2,United Kingdom,1.37
16841,66,6,1869.82,2250,674,375,101,20996,319.12,311.64,1.68,6.24,6.01,2,2,United Kingdom,0.71
16842,69,3,1264.19,693,370,231,45,22986,520.57,421.4,3.98,5.08,4.77,3,2,United Kingdom,0.0
16843,6,16,10196.57,10159,2300,634,226,16259,1830.72,637.29,3.45,7.07,7.09,2,2,United Kingdom,0.0
16846,51,1,214.32,135,135,135,11,23547,214.32,214.32,2.87,3.12,3.08,3,3,United Kingdom,0.0
16847,44,1,193.44,78,78,78,12,22909,193.44,193.44,3.38,3.4,3.36,3,4,United Kingdom,0.0
16848,53,1,281.42,182,182,182,14,22938,281.42,281.42,1.74,3.7,3.66,1,3,United Kingdom,0.0
16849,187,1,124.57,33,33,33,8,21136,124.57,124.57,4.41,2.81,2.75,0,1,United Kingdom,0.0
16850,70,1,332.41,249,249,249,19,21876,332.41,332.41,2.61,3.94,3.9,5,1,United Kingdom,0.0
16851,43,3,342.45,271,107,90,17,22154,128.37,114.15,1.91,3.71,3.59,3,3,United Kingdom,0.0
16852,11,2,144.91,56,51,28,9,22161,113.06,72.46,8.29,2.48,2.2,2,4,United Kingdom,0.0
