CustomerID,Recency,Frequency,Monetary,TotItems,MaxItems,MeanBasketItems,UniqueItems,PReturn,MaxSale,MeanBasketSale,MeanItemSale,E-Prods,E-Sale,E-Baskets,E-Intervals,PurchasingFreq,WeekDayPref,WeekMonthPref,ItemPref,MainCountry
17668,120,2,347.75,93,62,46,14,0.0,185.9,173.88,7.26,3.13,1.91,-0.0,-0.0,106.0,2,2,21121,United Kingdom
17669,43,7,3406.72,1916,398,273,45,0.0,761.5,486.67,2.06,4.71,2.67,0.86,2.58,29.43,2,2,23203,United Kingdom
17670,228,1,205.7,110,110,110,11,0.0,205.7,205.7,3.08,3.26,2.37,-0.0,-0.0,0.0,1,4,21878,United Kingdom
17671,4,4,1572.71,772,248,193,40,13.47,474.16,393.18,3.17,4.6,2.94,0.81,1.58,112.25,3,2,84879,United Kingdom
17672,51,2,3178.17,1690,1047,845,105,1.07,2000.33,1589.09,4.64,6.25,2.98,-0.0,-0.0,116.0,2,2,84347,United Kingdom
17673,120,6,1629.12,1487,453,247,118,0.13,402.42,271.52,2.01,6.05,2.94,1.46,1.92,33.33,3,2,16033,United Kingdom
17674,75,2,551.04,672,349,336,19,0.0,300.66,275.52,1.21,3.64,1.63,-0.0,-0.0,235.5,2,3,21790,United Kingdom
17675,3,31,20359.28,8359,640,269,238,0.93,1532.76,656.75,4.73,6.94,3.13,0.75,2.39,16.52,2,2,85123A,United Kingdom
17676,0,6,1387.68,932,248,155,49,0.0,347.6,231.28,2.99,5.32,2.91,0.92,2.32,80.83,3,2,23208,United Kingdom
17677,29,30,16363.23,9775,1005,325,178,0.35,1798.33,545.44,4.0,6.03,3.2,1.27,2.7,17.23,3,2,85099B,United Kingdom
17678,264,1,298.11,207,207,207,16,0.0,298.11,298.11,2.16,3.68,2.98,-0.0,-0.0,0.0,0,3,23232,United Kingdom
17679,53,2,1992.11,729,678,364,29,0.0,1643.2,996.05,6.68,4.42,2.49,1.0,-0.0,16.0,2,3,23307,United Kingdom
17680,24,1,184.4,96,96,96,11,0.0,184.4,184.4,3.53,3.31,2.55,-0.0,-0.0,0.0,2,3,21068,United Kingdom
17682,11,6,2474.33,1367,378,227,48,0.0,574.98,412.39,4.29,5.02,2.22,1.0,2.32,89.17,2,3,84978,United Kingdom
17684,44,1,239.41,145,145,145,15,0.0,239.41,239.41,3.71,3.67,2.68,-0.0,-0.0,0.0,3,4,85078,United Kingdom
17685,1,7,3191.53,1956,861,279,88,0.0,1286.41,455.93,2.65,5.72,3.02,1.45,2.25,94.86,3,2,85114A,United Kingdom
17686,32,7,5739.46,2478,737,354,205,0.0,1592.61,819.92,5.03,7.16,3.03,1.15,2.0,38.29,1,2,22411,United Kingdom
17690,46,15,4757.95,1773,305,118,186,0.0,895.5,317.2,7.54,7.06,3.02,1.57,2.87,43.33,2,2,21498,United Kingdom
17691,358,2,290.4,134,76,67,18,0.0,147.9,145.2,3.48,3.97,2.61,-0.0,-0.0,93.5,4,2,22403,United Kingdom
17692,161,4,740.94,672,384,168,34,0.0,343.26,185.24,1.8,4.69,2.66,0.81,1.58,49.5,3,2,21870,United Kingdom
17693,138,1,200.47,231,231,231,16,0.87,200.47,200.47,2.14,3.72,2.3,-0.0,-0.0,0.0,0,4,23232,United Kingdom
17694,142,1,283.12,184,184,184,15,0.0,283.12,283.12,2.81,3.46,2.39,-0.0,-0.0,0.0,3,3,84212,United Kingdom
17695,132,2,765.34,779,421,389,30,0.0,411.74,382.67,1.43,4.42,2.43,1.0,-0.0,19.5,3,4,22161,United Kingdom
17696,109,8,2285.71,1756,433,219,78,0.97,402.08,285.71,3.22,5.84,2.93,1.5,2.25,39.38,2,2,16237,United Kingdom
17697,237,1,338.95,93,93,93,19,0.0,338.95,338.95,5.52,3.97,2.39,-0.0,-0.0,0.0,6,3,21181,United Kingdom
17698,261,1,154.95,93,93,93,8,0.0,154.95,154.95,2.45,2.83,1.91,-0.0,-0.0,0.0,3,4,22693,United Kingdom
17700,17,4,2534.64,1266,441,316,116,0.16,852.81,633.66,3.89,6.4,3.17,-0.0,1.58,66.0,2,2,85123A,United Kingdom
17701,340,1,417.95,109,109,109,24,0.0,417.95,417.95,5.8,4.26,1.89,-0.0,-0.0,0.0,1,1,22969,United Kingdom
17702,90,4,1824.37,1353,484,338,58,0.74,563.64,456.09,2.22,5.09,2.6,0.81,1.58,29.0,2,3,23203,United Kingdom
17703,110,3,798.74,590,214,196,47,0.0,307.78,266.25,1.96,5.37,2.79,-0.0,1.0,44.0,2,3,22197,United Kingdom
17704,169,2,885.19,343,175,171,27,0.0,497.9,442.59,4.33,3.97,2.77,1.0,-0.0,35.5,3,3,22741,United Kingdom
17705,38,9,1823.52,963,172,107,63,0.62,413.6,202.61,3.17,5.71,2.68,1.35,2.41,24.89,2,2,20727,United Kingdom
17706,45,17,10504.49,3899,965,229,270,1.69,2662.17,617.91,6.24,7.62,3.16,1.58,2.91,25.88,2,2,17003,United Kingdom
17707,157,2,152.4,144,78,72,3,0.0,83.7,76.2,1.68,0.82,1.52,-0.0,-0.0,2.5,3,1,79000,United Kingdom
17708,218,2,267.08,91,58,45,28,0.0,156.48,133.54,3.98,4.15,2.4,-0.0,-0.0,53.5,3,2,22467,United Kingdom
17709,170,1,137.45,17,17,17,7,0.0,137.45,137.45,13.01,2.54,1.45,-0.0,-0.0,0.0,3,4,22697,United Kingdom
17711,11,2,385.1,246,139,123,22,0.0,220.53,192.55,2.4,4.21,3.15,1.0,-0.0,139.5,1,4,20996,United Kingdom
17712,45,1,522.91,215,215,215,29,0.0,522.91,522.91,5.43,4.52,2.76,-0.0,-0.0,0.0,2,4,22693,United Kingdom
17714,321,1,153.0,92,92,92,10,0.0,153.0,153.0,2.62,3.21,1.37,-0.0,-0.0,0.0,6,4,21494,United Kingdom
17715,201,1,326.4,384,384,384,1,0.0,326.4,326.4,0.85,-0.0,-0.0,-0.0,-0.0,0.0,0,4,75049L,United Kingdom
17716,23,11,5655.99,3072,626,279,171,1.82,1175.32,514.18,4.42,6.75,2.95,1.44,2.5,22.27,2,2,22086,United Kingdom
17718,233,1,139.35,83,83,83,6,0.0,139.35,139.35,4.78,2.13,1.92,-0.0,-0.0,0.0,3,3,21231,United Kingdom
17719,1,15,5396.04,2466,503,164,111,0.45,658.38,359.74,4.64,5.89,2.86,0.72,2.5,20.33,2,2,21845,United Kingdom
17720,27,4,1195.94,576,216,144,39,0.0,430.38,298.98,7.45,4.39,2.94,1.5,1.58,122.25,3,2,22112,United Kingdom
17722,245,4,2424.04,1595,808,398,111,0.94,910.14,606.01,4.11,6.24,3.14,1.0,1.58,60.0,4,2,21557,United Kingdom
17723,96,6,3276.4,792,200,132,4,0.0,830.0,546.07,4.02,0.38,1.37,0.65,2.32,40.17,1,2,47566,United Kingdom
17724,72,3,1033.0,300,112,100,38,3.67,418.7,344.33,5.1,5.01,2.69,0.92,1.0,22.33,3,4,23298,United Kingdom
17725,17,11,3439.08,2162,274,196,115,0.97,337.71,312.64,3.88,6.42,3.13,-0.0,1.76,22.73,2,3,21166,United Kingdom
17727,16,1,1060.25,645,645,645,66,0.93,1060.25,1060.25,3.77,5.67,3.18,-0.0,-0.0,0.0,3,4,16156S,United Kingdom
17728,87,3,2876.01,1469,1019,489,153,0.27,1943.13,958.67,4.67,6.91,3.14,0.92,1.0,42.33,3,2,22153,United Kingdom
17730,29,13,5298.48,3576,538,275,127,0.25,662.7,407.58,2.79,6.38,2.93,0.96,2.58,22.85,2,2,22741,United Kingdom
17731,80,4,1240.11,493,169,123,54,0.0,352.91,310.03,4.24,5.44,2.96,-0.0,1.0,49.25,1,1,22951,United Kingdom
17732,666,1,303.97,93,93,93,18,0.0,303.97,303.97,5.59,3.91,2.35,-0.0,-0.0,0.0,4,2,22602,United Kingdom
17733,262,2,692.19,463,376,231,33,0.0,475.24,346.1,3.87,4.6,2.94,1.0,-0.0,35.5,1,3,84978,United Kingdom
17734,54,3,700.63,422,277,140,40,0.0,427.23,233.54,3.23,4.94,3.18,0.92,1.0,60.0,1,3,84077,United Kingdom
17735,109,19,13110.02,8439,1016,444,319,0.0,954.0,690.0,2.99,7.69,2.96,0.3,2.18,21.42,2,2,22383,United Kingdom
17736,10,3,377.44,238,213,79,24,0.0,307.49,125.81,6.79,4.08,2.37,0.92,1.0,34.67,3,4,22771,United Kingdom
17737,0,2,168.24,108,57,54,8,0.0,87.39,84.12,2.58,2.5,1.97,-0.0,-0.0,4.5,3,3,84945,United Kingdom
17738,20,4,1879.05,1029,330,257,89,0.19,779.92,469.76,4.33,6.09,3.08,1.0,1.0,72.25,3,2,22065,United Kingdom
17739,12,7,2791.35,861,166,123,29,0.0,542.16,398.76,3.96,3.54,2.35,0.99,2.58,49.71,2,2,84978,United Kingdom
17742,39,2,355.11,89,71,44,13,0.0,302.57,177.55,10.49,2.94,2.01,1.0,-0.0,37.0,2,2,84879,United Kingdom
17744,26,6,2322.4,3412,1152,568,110,0.0,730.38,387.07,1.17,6.29,2.12,0.65,2.32,55.33,3,2,22422,United Kingdom
17746,241,1,110.25,29,29,29,6,10.34,110.25,110.25,5.74,2.32,1.92,-0.0,-0.0,0.0,2,2,22060,United Kingdom
17747,113,1,71.4,12,12,12,1,8.33,71.4,71.4,5.95,-0.0,-0.0,-0.0,-0.0,0.0,4,3,22106,United Kingdom
17749,179,2,674.52,320,257,160,33,0.0,369.01,337.26,4.69,4.48,2.88,-0.0,-0.0,39.0,0,3,21397,United Kingdom
17750,57,9,1797.57,3957,731,439,101,0.0,323.0,199.73,1.12,5.11,1.55,0.99,2.5,30.78,3,2,23005,United Kingdom
17752,360,1,80.64,192,192,192,1,0.0,80.64,80.64,0.42,-0.0,-0.0,-0.0,-0.0,0.0,2,3,16225,United Kingdom
17754,89,5,1772.26,1869,496,373,82,2.62,621.71,354.45,1.32,5.65,2.2,1.37,2.0,42.4,2,2,85099B,United Kingdom
17757,14,30,5605.29,3320,378,110,275,0.12,365.33,186.84,3.44,6.83,3.17,0.88,2.6,21.7,2,2,21240,United Kingdom
17758,20,8,3456.7,2091,451,261,310,0.0,686.03,432.09,4.17,7.71,3.14,1.3,2.32,32.5,4,2,23078,United Kingdom
17759,18,3,834.99,708,631,236,82,0.0,667.84,278.33,2.85,5.2,3.02,0.92,-0.0,50.67,2,4,21810,United Kingdom
17760,22,2,287.59,239,165,119,25,0.0,172.54,143.8,2.67,3.53,2.98,-0.0,-0.0,337.0,2,2,85199S,United Kingdom
17761,152,1,712.78,398,398,398,19,0.0,712.78,712.78,3.54,3.86,2.58,-0.0,-0.0,0.0,0,2,21809,United Kingdom
17763,264,1,15.0,12,12,12,1,0.0,15.0,15.0,1.25,-0.0,-0.0,-0.0,-0.0,0.0,0,3,75049L,United Kingdom
17764,5,2,818.82,395,247,197,71,0.0,556.85,409.41,3.67,5.24,3.21,1.0,-0.0,23.0,1,2,23232,United Kingdom
17765,211,3,371.88,144,60,48,51,0.0,141.3,123.96,4.52,5.05,3.05,-0.0,1.0,15.33,2,2,10133,United Kingdom
17767,16,1,271.2,128,128,128,21,0.0,271.2,271.2,3.0,4.16,2.96,-0.0,-0.0,0.0,3,4,72349B,United Kingdom
17768,167,3,2273.18,1186,682,395,77,0.0,1000.0,757.73,4.54,5.42,3.11,-0.0,1.0,55.0,4,2,22633,United Kingdom
17769,13,10,3997.98,1862,345,186,200,0.27,707.81,399.8,4.94,6.81,3.28,1.49,2.42,30.8,4,2,84879,United Kingdom
17770,35,5,1143.27,365,231,73,33,0.0,603.17,228.65,4.09,4.23,2.66,1.37,1.58,54.8,3,2,84945,United Kingdom
17771,57,2,245.81,287,177,143,51,0.0,130.01,122.9,2.69,4.51,2.91,-0.0,-0.0,133.0,3,2,16169E,United Kingdom
17772,11,2,182.77,58,53,29,50,0.0,156.47,91.38,4.34,5.58,3.09,-0.0,-0.0,0.0,1,5,21034,United Kingdom
17774,146,4,1225.41,512,219,128,123,0.0,394.88,306.35,4.36,6.26,2.96,0.81,1.58,25.75,4,1,84077,United Kingdom
17775,255,1,56.4,72,72,72,3,0.0,56.4,56.4,0.75,1.58,-0.0,-0.0,-0.0,0.0,2,5,22219,United Kingdom
17777,25,3,665.86,507,180,169,141,0.0,256.25,221.95,2.66,6.72,3.02,0.92,1.0,25.0,1,4,22151,United Kingdom
17779,22,3,658.57,397,248,132,73,0.76,323.09,219.52,3.32,5.42,3.2,0.92,1.0,40.67,2,2,21829,United Kingdom
17781,253,2,188.02,34,26,17,12,0.0,102.0,94.01,4.95,2.96,2.28,-0.0,-0.0,12.0,1,3,21359,United Kingdom
17783,73,2,283.47,354,301,177,67,0.0,171.06,141.74,2.81,5.09,2.94,-0.0,-0.0,58.0,3,2,16169K,United Kingdom
17785,54,1,131.94,67,67,67,13,0.0,131.94,131.94,2.72,3.43,2.82,-0.0,-0.0,0.0,0,3,22816,United Kingdom
17786,86,2,278.74,200,144,100,57,0.0,163.89,139.37,2.49,4.9,3.16,-0.0,-0.0,115.5,2,3,47503A,United Kingdom
17787,64,4,1865.19,910,356,227,94,0.0,736.28,466.3,4.01,5.94,3.07,0.81,1.58,143.25,3,1,85061W,United Kingdom
17788,74,2,1117.9,211,208,105,3,0.0,1101.2,558.95,5.42,1.04,1.92,1.0,-0.0,115.0,1,3,22193,United Kingdom
17789,282,1,225.9,74,74,74,14,0.0,225.9,225.9,5.12,3.56,1.78,-0.0,-0.0,0.0,3,1,21688,United Kingdom
17790,3,14,1965.55,836,129,59,121,0.0,328.53,140.4,4.56,6.12,3.08,0.75,2.66,30.07,2,2,22469,United Kingdom
17791,60,1,106.1,46,46,46,10,0.0,106.1,106.1,2.68,3.12,2.52,-0.0,-0.0,0.0,1,2,20979,United Kingdom
17793,26,1,323.04,232,232,232,49,0.0,323.04,323.04,4.73,3.43,2.89,-0.0,-0.0,0.0,0,2,23310,United Kingdom
17795,180,2,350.39,341,191,170,43,0.0,187.14,175.2,2.46,4.5,2.93,-0.0,-0.0,42.5,3,2,21829,United Kingdom
17796,41,4,697.9,178,73,44,63,0.0,282.25,174.48,4.23,5.58,2.72,1.0,1.58,134.0,4,3,21216,United Kingdom
17797,23,3,780.43,498,249,166,102,0.0,453.45,260.14,4.16,6.04,3.15,1.58,-0.0,14.0,3,2,22047,United Kingdom
17799,23,10,3055.93,1758,409,175,280,0.17,614.38,305.59,4.21,7.54,3.23,1.57,2.5,33.9,2,2,23374,United Kingdom
17800,37,9,1199.01,736,113,81,51,0.0,169.8,133.22,2.8,4.35,2.89,-0.0,2.75,33.33,3,1,22693,United Kingdom
17802,4,3,1285.04,752,345,250,102,0.27,652.62,428.35,3.04,6.0,3.08,0.92,1.0,220.67,3,2,21829,United Kingdom
17805,74,1,512.31,478,478,478,10,0.0,512.31,512.31,2.09,1.92,2.32,-0.0,-0.0,0.0,1,4,85061W,United Kingdom
17806,12,1,546.04,727,727,727,43,0.0,546.04,546.04,1.24,5.08,2.34,-0.0,-0.0,0.0,0,4,22609,United Kingdom
17809,17,12,5411.91,2057,1046,171,46,1.99,1835.6,450.99,3.26,4.88,3.11,1.55,2.64,56.67,2,2,22585,United Kingdom
17811,1,39,7837.73,4177,497,107,359,1.1,1271.55,200.97,4.55,6.74,3.27,0.93,1.71,8.72,2,2,22197,United Kingdom
17812,13,4,732.16,350,144,87,113,0.0,267.76,183.04,5.33,5.73,3.11,0.81,1.58,133.0,3,3,84945,United Kingdom
17813,15,5,1770.88,790,595,158,297,1.52,1044.09,354.18,6.4,7.48,3.26,1.37,2.0,63.6,3,3,22492,United Kingdom
17816,214,4,36.56,30,16,7,16,0.0,16.21,9.14,1.34,3.72,2.54,-0.0,1.58,60.0,3,2,22962,United Kingdom
17817,159,3,387.68,67,41,22,32,0.0,195.0,129.23,15.01,4.67,3.1,-0.0,-0.0,17.33,5,1,21736,United Kingdom
17819,65,7,3704.87,1031,314,147,36,0.39,856.0,529.27,4.96,4.2,2.9,1.15,2.58,81.71,3,2,22423,United Kingdom
17824,52,1,298.4,408,408,408,13,0.0,298.4,298.4,1.2,3.22,1.83,-0.0,-0.0,0.0,2,3,84077,United Kingdom
17827,36,5,1995.46,1247,659,249,190,0.0,919.8,399.09,3.42,6.83,3.23,1.52,1.0,77.6,1,1,22741,United Kingdom
17828,23,4,1820.09,667,378,166,54,2.25,833.16,455.02,7.72,5.22,2.89,1.5,1.58,36.75,2,3,72741,Malta
17829,299,1,889.24,496,496,496,30,0.0,889.24,889.24,2.84,4.47,2.75,-0.0,-0.0,0.0,0,2,21700,United Arab Emirates
17830,120,3,398.7,92,48,30,18,0.0,188.5,132.9,6.07,3.87,2.0,-0.0,1.0,56.33,3,3,22464,United Kingdom
17831,182,1,35.4,12,12,12,2,0.0,35.4,35.4,2.95,1.0,-0.0,-0.0,-0.0,0.0,5,2,22697,United Kingdom
17832,50,1,155.37,208,208,208,61,0.0,155.37,155.37,1.48,5.08,1.87,-0.0,-0.0,0.0,4,3,22609,United Kingdom
17835,10,3,350.64,348,161,116,45,0.0,126.66,116.88,2.19,4.18,2.7,-0.0,1.0,46.67,1,3,20868,United Kingdom
17836,48,1,110.21,88,88,88,23,0.0,110.21,110.21,1.28,3.49,2.33,-0.0,-0.0,0.0,6,4,17012C,United Kingdom
17837,30,8,1593.38,518,160,64,110,0.39,499.83,199.17,4.41,6.26,3.12,1.06,2.13,22.88,3,2,22646,United Kingdom
17838,27,5,2779.3,1879,490,375,96,24.37,752.14,555.86,7.64,5.85,3.14,0.72,2.0,127.6,4,2,84077,United Kingdom
17839,42,1,338.8,285,285,285,50,0.0,338.8,338.8,2.43,4.86,2.81,-0.0,-0.0,0.0,4,4,22711,United Kingdom
17841,0,124,40991.57,23071,836,186,1323,0.7,974.01,330.58,5.78,8.7,3.21,1.58,0.4,5.61,2,2,20668,United Kingdom
17843,99,1,205.48,113,113,113,36,0.0,205.48,205.48,3.38,4.38,2.98,-0.0,-0.0,0.0,4,1,M,United Kingdom
17844,107,1,51.56,52,52,52,5,0.0,51.56,51.56,1.04,2.26,0.97,-0.0,-0.0,0.0,3,4,23293,Canada
17846,86,1,2033.1,1,1,1,1,0.0,2033.1,2033.1,2033.1,-0.0,-0.0,-0.0,-0.0,0.0,3,3,M,United Kingdom
17848,82,9,901.2,398,141,44,41,0.0,174.46,100.13,3.53,3.96,2.84,-0.0,2.5,30.67,2,2,21135,United Kingdom
17849,70,4,605.8,114,45,28,14,0.0,217.75,151.45,8.11,2.18,1.91,0.81,1.58,48.25,3,1,84946,United Kingdom
17850,666,34,5391.21,1733,141,50,21,2.02,532.01,158.57,5.99,4.27,2.84,1.29,-0.0,0.91,3,2,71053,United Kingdom
17852,12,2,114.34,53,38,26,21,0.0,69.99,57.17,2.5,4.21,2.64,-0.0,-0.0,0.0,0,4,84380,United Kingdom
17854,157,2,311.26,84,64,42,15,0.0,199.5,155.63,3.52,3.71,2.71,-0.0,-0.0,35.0,1,2,84836,United Kingdom
17855,666,1,208.97,197,197,197,17,0.0,208.97,208.97,2.86,3.92,2.66,-0.0,-0.0,0.0,4,2,21918,United Kingdom
17856,120,4,1403.03,841,347,210,11,1.9,585.12,350.76,3.04,2.73,2.61,1.5,1.58,40.25,3,2,84947,United Kingdom
17857,18,23,26879.04,19256,3200,837,19,0.88,5424.0,1168.65,37.43,3.86,2.41,1.16,2.66,18.96,2,2,M,United Kingdom
17858,2,12,5155.66,2706,1536,225,101,0.0,1305.6,429.64,6.97,4.49,2.69,1.33,2.91,47.92,2,2,22771,United Kingdom
17859,130,1,148.21,127,127,127,23,0.0,148.21,148.21,1.96,2.95,2.47,-0.0,-0.0,0.0,1,1,16011,United Kingdom
17860,546,1,252.8,104,104,104,49,0.0,252.8,252.8,2.57,5.09,3.09,-0.0,-0.0,0.0,5,2,21693,United Kingdom
17861,25,8,2100.8,1988,582,248,172,1.01,704.01,262.6,5.18,6.44,3.08,1.56,2.25,36.88,1,2,84077,United Kingdom
17862,324,1,330.9,100,100,100,11,0.0,330.9,330.9,4.94,2.75,2.19,-0.0,-0.0,0.0,3,3,22975,United Kingdom
17863,30,6,3160.0,2638,771,439,110,0.0,1032.7,526.67,2.46,6.45,2.85,0.92,1.92,91.17,2,2,21788,United Kingdom
17864,13,3,597.5,810,383,270,70,0.0,272.31,199.17,2.46,5.19,2.33,0.92,1.0,28.0,4,2,21829,United Kingdom
17865,1,20,10526.32,5757,730,287,191,0.69,1142.88,526.32,4.46,6.62,3.24,1.24,2.79,21.1,2,2,82582,United Kingdom
17866,143,1,329.65,174,174,174,9,0.57,329.65,329.65,3.67,2.52,2.5,-0.0,-0.0,0.0,2,3,23077,United Kingdom
17867,90,6,1197.1,542,291,90,62,53.32,578.55,199.52,3.28,3.14,3.09,1.46,1.58,33.17,3,2,18097C,United Kingdom
17869,108,5,428.18,111,67,22,37,0.0,214.32,85.64,6.98,4.54,2.56,0.72,1.58,87.4,2,2,21587,United Kingdom
17870,15,12,1894.35,1401,279,116,214,0.07,376.02,157.86,3.92,6.33,3.05,0.81,2.5,39.17,2,3,22158,United Kingdom
17871,205,1,155.9,182,182,182,10,0.0,155.9,155.9,1.42,2.77,1.85,-0.0,-0.0,0.0,3,3,21399,United Kingdom
17873,81,5,1859.16,1047,315,209,24,2.29,490.05,371.83,10.73,4.18,2.73,0.97,2.0,123.2,2,1,21166,United Kingdom
17874,157,6,683.46,221,123,36,37,5.43,371.29,113.91,4.67,4.04,2.85,0.65,1.0,16.5,2,3,22616,United Kingdom
17877,171,1,237.61,98,98,98,12,0.0,237.61,237.61,3.88,2.87,2.69,-0.0,-0.0,0.0,2,4,21080,United Kingdom
17878,44,1,379.45,401,401,401,26,0.0,379.45,379.45,2.46,4.03,2.79,-0.0,-0.0,0.0,3,4,85199S,United Kingdom
17879,174,1,178.52,45,45,45,6,0.0,178.52,178.52,3.64,1.81,2.25,-0.0,-0.0,0.0,6,3,23091,United Kingdom
17880,424,1,458.92,314,314,314,26,0.0,458.92,458.92,2.12,4.39,2.58,-0.0,-0.0,0.0,1,2,22492,United Kingdom
17881,130,1,133.35,32,32,32,8,0.0,133.35,133.35,4.06,2.42,1.55,-0.0,-0.0,0.0,1,1,84792,United Kingdom
17883,15,4,671.77,379,177,94,133,0.0,289.1,167.94,2.92,6.48,3.16,0.81,0.92,41.25,3,2,23058,United Kingdom
17884,181,4,717.45,854,319,213,107,0.0,278.22,179.36,2.36,5.31,3.12,0.81,1.58,114.0,5,1,16216,United Kingdom
17885,13,1,190.19,167,167,167,50,0.0,190.19,190.19,3.12,4.04,2.99,-0.0,-0.0,0.0,6,4,20668,United Kingdom
17886,121,3,899.61,481,256,160,93,0.0,503.35,299.87,4.02,4.84,3.14,1.58,1.0,42.67,2,1,22367,United Kingdom
17887,304,1,111.35,30,30,30,10,0.0,111.35,111.35,6.4,2.69,1.85,-0.0,-0.0,0.0,1,2,22596,United Kingdom
17888,22,8,726.05,980,349,122,60,56.02,250.9,90.76,3.68,4.52,3.01,0.54,2.24,41.88,3,2,21499,United Kingdom
17889,35,2,203.87,79,44,39,20,0.0,102.02,101.94,3.66,3.64,2.81,-0.0,-0.0,143.5,4,2,84978,United Kingdom
17890,323,2,602.09,416,343,208,88,0.0,476.96,301.04,3.65,5.82,3.04,1.0,-0.0,19.0,2,2,22816,United Kingdom
17891,162,1,203.86,393,393,393,34,0.0,203.86,203.86,1.37,4.88,1.32,-0.0,-0.0,0.0,3,5,21061,United Kingdom
17892,57,3,244.1,109,69,36,27,0.0,142.1,81.37,3.9,3.52,2.83,-0.0,1.0,33.0,3,1,22637,United Kingdom
17893,226,1,112.25,161,161,161,15,0.0,112.25,112.25,3.61,3.01,2.33,-0.0,-0.0,0.0,3,4,22710,United Kingdom
17894,72,8,1119.81,405,77,50,127,0.0,258.4,139.98,3.67,6.25,3.02,0.54,2.24,51.5,2,3,85123A,United Kingdom
17895,45,1,98.0,130,130,130,15,0.0,98.0,98.0,2.68,3.37,2.2,-0.0,-0.0,0.0,2,4,22610,United Kingdom
17896,24,1,256.32,288,288,288,2,0.0,256.32,256.32,0.89,1.0,1.0,-0.0,-0.0,0.0,2,3,22792,United Kingdom
17897,173,3,566.6,229,84,76,100,2.62,268.73,188.87,4.82,6.13,3.21,0.92,1.0,174.33,0,2,21967,United Kingdom
17898,86,2,152.06,190,124,95,27,0.0,99.84,76.03,1.56,3.73,2.62,-0.0,-0.0,60.5,1,3,84077,United Kingdom
17899,278,1,155.8,171,171,171,29,0.0,155.8,155.8,3.16,3.5,2.83,-0.0,-0.0,0.0,0,1,90058A,United Kingdom
17900,307,2,97.2,72,48,36,3,100.0,64.8,48.6,1.35,1.46,0.97,-0.0,-0.0,0.0,6,1,46000S,United Kingdom
17901,59,1,110.38,24,24,24,19,0.0,110.38,110.38,6.7,4.17,2.11,-0.0,-0.0,0.0,1,2,22676,United Kingdom
17904,22,1,191.67,63,63,63,33,1.59,191.67,191.67,4.14,4.57,2.9,-0.0,-0.0,0.0,4,3,22714,United Kingdom
17905,71,4,800.24,407,125,101,33,0.0,224.84,200.06,5.0,3.53,2.84,1.0,1.58,156.25,1,3,46000S,United Kingdom
17906,188,1,72.9,26,26,26,12,0.0,72.9,72.9,4.25,3.36,2.86,-0.0,-0.0,0.0,5,1,85027L,United Kingdom
17908,697,1,243.28,173,173,173,51,0.0,243.28,243.28,2.83,4.65,3.17,-0.0,-0.0,0.0,1,2,16238,United Kingdom
17911,10,1,366.23,223,223,223,39,0.0,366.23,366.23,2.85,4.7,2.94,-0.0,-0.0,0.0,2,5,23353,United Kingdom
17912,311,5,311.01,185,114,37,35,1.08,125.56,62.2,3.9,4.0,3.1,-0.0,1.58,22.6,1,2,16012,United Kingdom
17913,0,2,411.6,289,189,144,55,0.0,218.05,205.8,2.71,4.51,2.91,1.0,-0.0,177.5,5,2,23445,United Kingdom
17914,181,1,336.43,473,473,473,72,0.0,336.43,336.43,2.56,4.61,2.95,-0.0,-0.0,0.0,6,2,84077,United Kingdom
17917,46,3,341.28,187,75,62,77,0.0,119.55,113.76,3.38,5.92,2.96,-0.0,1.0,105.67,2,3,16216,United Kingdom
17919,1,1,1304.04,756,756,756,23,0.0,1304.04,1304.04,2.41,4.35,2.96,-0.0,-0.0,0.0,4,2,22492,United Kingdom
17920,12,17,4204.1,2516,560,148,407,0.0,514.41,247.3,3.48,7.38,3.25,1.38,2.95,40.24,3,3,84568,United Kingdom
17921,148,4,826.52,430,139,107,114,0.0,280.57,206.63,3.48,6.36,3.12,1.0,1.58,29.5,3,3,22178,United Kingdom
17923,310,1,207.5,50,50,50,1,0.0,207.5,207.5,4.15,-0.0,-0.0,-0.0,-0.0,0.0,3,1,47566,United Kingdom
17924,12,7,2962.5,1160,552,165,26,0.78,1574.52,423.21,3.01,4.25,3.06,1.56,2.0,97.71,0,3,23157,United Kingdom
17925,666,1,244.08,72,72,72,1,0.0,244.08,244.08,3.39,-0.0,-0.0,-0.0,-0.0,0.0,4,2,21137,United Kingdom
17926,134,2,397.29,306,172,153,17,0.0,211.73,198.64,3.72,3.12,2.64,1.0,-0.0,35.0,4,4,84212,United Kingdom
17928,46,2,212.54,140,94,70,23,0.0,134.28,106.27,4.17,2.9,3.07,-0.0,-0.0,56.0,0,2,M,United Kingdom
17929,12,4,843.0,108,36,27,4,0.93,272.0,210.75,7.97,1.86,0.97,1.0,1.58,60.75,2,3,22634,United Kingdom
17930,72,5,1740.48,1594,536,318,26,0.0,426.84,348.1,1.54,3.63,2.49,0.97,2.0,34.2,2,3,84212,United Kingdom
17931,134,2,408.36,249,164,124,63,0.0,297.2,204.18,3.45,4.29,3.14,1.0,-0.0,60.5,2,4,22252,United Kingdom
17932,5,3,1331.57,789,391,263,84,0.0,589.01,443.86,3.67,6.16,3.13,0.92,1.0,56.33,2,2,21788,United Kingdom
